"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"Kepler-403 c",0.0414612660350736,0.554723546363408,-0.257965451983319,"Superterran",-0.0540099588464567,"F","non-habitable"
"Kepler-197 b",-0.45450149735579,-0.619467749220054,0.810350138800048,"Terran",-0.119839271449882,"F","non-habitable"
"Kepler-254 b.1",-0.445243944805629,-0.600756000610809,0.590448066055642,"Neptunian",-0.185668584053308,"G","non-habitable"
"GJ 536 b",-0.439222136072547,-0.406256285018186,-0.63108746806947,"Superterran",-0.314192480088567,"M","non-habitable"
"Kepler-1057 b",-0.326342050386454,-0.162624923927167,0.283922293623789,"Neptunian",-0.126108729793066,"G","non-habitable"
"HD 143105 b",-0.506287662273149,-1.01978134059372,1.38343754114347,"Jovian",-0.0548378721679658,"F","non-habitable"
"Kepler-900 b",-0.440965597849572,-0.513736207209231,0.0819395149603093,"Superterran",-0.242093709141958,"K","non-habitable"
"HD 206610 b",1.87971756452713,1.93643497672634,-0.793102846921639,"Jovian",1.44752531434596,"K","non-habitable"
"Kepler-1188 b",-0.293480915445214,-0.0609571948381687,0.14416655634467,"Superterran",-0.138647646479432,"G","non-habitable"
"HD 1605 b",1.64653304443636,1.85157618073184,-1.08118741519587,"Jovian",0.623091542217349,"K","non-habitable"
"GJ 4276 b",-0.404011112653048,-0.190262764975363,-1.08247245793348,"Neptunian",-0.342405042632892,"M","non-habitable"
"Kepler-572 b",-0.313584074315492,-0.0588813005644557,-0.217551454401826,"Neptunian",-0.223285334112408,"K","non-habitable"
"K2-72 c",-0.413114372304967,-0.123724117674639,-1.20938651424452,"Terran",-0.367482876005626,"M","non-habitable"
"Kepler-230 c",0.193922396424546,0.840740795497488,-0.946146959368586,"Superterran",-0.213881146597633,"G","non-habitable"
"Kepler-1132 b",0.0384282281828553,0.634696860704886,-0.826144610090481,"Superterran",-0.210746417426041,"K","non-habitable"
"Kepler-989 b",-0.424454947465404,-0.450262276779541,0.126827396576271,"Superterran",-0.226420063284,"K","non-habitable"
"HD 11964 b",2.90602181296791,2.52202494269963,-2.07465592623064,"Jovian",0.0591114140568951,"G","non-habitable"
"Kepler-676 b",-0.408333180572687,-0.26226440133671,-0.779933094556499,"Neptunian",-0.317327209260159,"M","non-habitable"
"Kepler-1086 b.1",-0.313112753108554,-0.0129307297069391,-0.631977367941468,"Superterran",-0.2640368133431,"K","non-habitable"
"Kepler-170 c",-0.295149228249256,-0.0754959962144017,0.0650533009865085,"Neptunian",-0.148051833994207,"G","non-habitable"
"Kepler-670 b",-0.503939319956853,-0.92200090603913,0.97032041801445,"Jovian",-0.160590750680574,"G","non-habitable"
"Kepler-199 c",0.0772059975291909,0.669883019553576,-0.662174364905164,"Neptunian",-0.166860209023758,"G","non-habitable"
"Kepler-947 b",-0.212095478252786,0.178239777610492,-0.308822215434564,"Superterran",-0.198207500739674,"G","non-habitable"
"Kepler-1099 b",-0.518183205681817,-1.02480559829643,1.13996216116867,"Neptunian",-0.157456021508982,"G","non-habitable"
"HD 121504 b",0.103215523800397,0.638474357567109,-0.520304813795731,"Jovian",-0.135512917307841,"G","non-habitable"
"HD 231701 b",0.506268126328005,1.0783432597236,-0.643327795863243,"Jovian",0.00868462458537714,"F","non-habitable"
"Kepler-282 c",-0.350088424276764,-0.179334943885257,0.102872490014093,"Terran",-0.188803313224899,"G","non-habitable"
"Kepler-629 b",-0.428054858782318,-0.496901048067522,0.307496062036111,"Terran",-0.20761168825445,"G","non-habitable"
"HD 18742 b",1.95045272810765,2.00767777241872,-0.930574906217933,"Jovian",1.13718712635839,"G","non-habitable"
"Kepler-504 b",-0.452509520463191,-0.360321867055722,-0.948812588099335,"Superterran",-0.367482876005626,"M","non-habitable"
"K2-281 b",-0.414710914937503,-0.407388720957179,-0.0172570913908306,"Jovian",-0.232689521627183,"K","non-habitable"
"HATS-1 b",-0.490942847099795,-0.83760282050948,0.947889568526442,"Jovian",-0.144917104822616,"G","non-habitable"
"WASP-14 b",-0.502773507149521,-1.01183056032328,1.4170625853595,"Jovian",-0.0320668546453149,"F","non-habitable"
"Kepler-24 d",-0.475459365375746,-0.746422570157655,1.01497967120698,"Superterran",-0.0665488755328234,"G","non-habitable"
"HD 33283 b",-0.252492385420278,-0.0295167319518011,0.504194256183865,"Jovian",0.146612708135412,"G","non-habitable"
"Kepler-375 b",-0.361225177794937,-0.239595383812407,0.146956621441839,"Terran",-0.20761168825445,"G","non-habitable"
"Kepler-127 c",-0.149595308635588,0.224250005118416,0.064900078744519,"Neptunian",-0.0446057713316816,"F","non-habitable"
"Kepler-287 c",-0.0571376737031172,0.451412553800731,-0.382153466943132,"Neptunian",-0.148051833994207,"K","non-habitable"
"Kepler-1083 b",-0.171754510805686,0.292948870658075,-0.617115990589415,"Neptunian",-0.229554792455591,"K","non-habitable"
"HIP 67851 b",0.332430999757214,0.823360825695041,0.212616294686783,"Jovian",1.38483073091413,"K","non-habitable"
"K2-247 c",-0.451025827726833,-0.549213860631391,0.0368212662150084,"Superterran",-0.254632625828325,"K","non-habitable"
"tau Cet f",1.48553700094237,1.90519273086609,-1.99837630694883,"Terran",-0.222344921630389,"G","non-habitable"
"nu Oph b.1",2.01920902393462,1.80486433342995,-0.144830033983334,"Jovian",4.2625121104353,"K","non-habitable"
"Kepler-68 c",-0.384306097224829,-0.357406170319521,0.517747269575264,"Terran",-0.0822225213907819,"G","non-habitable"
"Kepler-438 b",-0.220240770302031,0.321345282703525,-1.27099717080904,"Terran",-0.307923021745384,"M","non-habitable"
"Kepler-1309 b",-0.202766292171659,0.214162681198674,-0.470139783206046,"Superterran",-0.220150604940816,"K","non-habitable"
"HD 143361 b",2.0860941659984,2.17970151118318,-2.08591613087431,"Jovian",-0.160590750680574,"G","non-habitable"
"HAT-P-11 c",3.42116975314938,2.83158507226045,-3.17668298594248,"Jovian",-0.257767354999917,"K","non-habitable"
"HD 216435 b",2.52319629132654,2.30423981669443,-1.78878204261089,"Jovian",0.0264319251376352,"G","non-habitable"
"Kepler-546 b",-0.472438034039305,-0.756775218596669,0.926124878274799,"Jovian",-0.110435083935107,"G","non-habitable"
"Kepler-1224 b",-0.327518825233907,-0.191360268207818,0.408761130823425,"Terran",-0.0884919797339653,"F","non-habitable"
"Kepler-812 b",-0.35543926089703,-0.331355651342603,0.89782491522794,"Neptunian",0.0651097496740276,"F","non-habitable"
"Kepler-164 d",-0.17636759248056,0.216812776667193,-0.0673412738994228,"Superterran",-0.110435083935107,"G","non-habitable"
"HD 177830 b",1.27224805040834,1.66314776157246,-0.932462512896891,"Jovian",0.55099277127074,"K","non-habitable"
"HD 111998 b",1.95045272810765,2.04921966325226,-1.46181438307297,"Jovian",-0.0163932087873564,"F","non-habitable"
"Lupus-TR-3 b",-0.486240574197471,-0.782364019982531,0.489011213849062,"Jovian",-0.213881146597633,"K","non-habitable"
"K2-21 b",-0.417678676859652,-0.37219125939219,-0.324259290407573,"Superterran",-0.267171542514692,"M","non-habitable"
"Kepler-1392 b",-0.33070714091105,-0.125364316502361,-0.035253226549134,"Superterran",-0.204476959082858,"G","non-habitable"
"HD 68402 b",2.24575270447196,2.20888145366446,-2.01469686208619,"Jovian",-0.151186563165799,"G","non-habitable"
"Kepler-325 c",-0.352311741747559,-0.213446304798244,0.230906020240773,"Neptunian",-0.157456021508982,"G","non-habitable"
"Kepler-1577 b",-0.451085810852878,-0.563297353817411,0.15305816088124,"Terran",-0.238958979970366,"K","non-habitable"
"11 UMi b",1.68372982653553,1.79000575859628,0.300822936050009,"Jovian",8.8674292635035,"K","non-habitable"
"Kepler-1571 b",-0.484203280865067,-0.84522202447368,1.2303656305962,"Superterran",-0.0352015838169066,"F","non-habitable"
"Kepler-671 b",-0.475306221706764,-0.742583190833572,0.707877939521823,"Neptunian",-0.173129667366941,"G","non-habitable"
"Kepler-340 b",-0.288638291206445,-0.135611982792061,0.729152559051347,"Neptunian",0.108995958076311,"F","non-habitable"
"Kepler-67 b",-0.325543721192695,-0.10570110619378,-0.15809880025137,"Neptunian",-0.226420063284,"G","non-habitable"
"K2-38 b",-0.443669162577615,-0.771027709515542,0.848237892533016,"Neptunian",-0.0383363129884983,"G","non-habitable"
"Kepler-311 c",-0.264911340597401,0.0130865013444237,0.157364161156982,"Terran",-0.0978961672487404,"G","non-habitable"
"Kepler-430 b",-0.100119783939047,0.332436709937992,-0.00983322068445315,"Neptunian",-0.00385429210098964,"G","non-habitable"
"HATS-25 b",-0.473986483562921,-0.74073629562989,0.839916623207529,"Jovian",-0.122974000621474,"G","non-habitable"
"Kepler-479 b",-0.363048478194173,-0.224341562696216,-0.0344386378763507,"Superterran",-0.217015875769225,"K","non-habitable"
"BD+48 740 b",1.84357165874096,1.98338264591409,-0.542208055742156,"Jovian",2.76724629558607,"K","non-habitable"
"GJ 3779 b",-0.534631151735596,-0.892863742557977,-0.512896459562201,"Superterran",-0.383156521863584,"M","non-habitable"
"Kepler-292 f",-0.273512844726283,0.04153593614456,-0.261625895747155,"Superterran",-0.210746417426041,"K","non-habitable"
"Kepler-1081 b",-0.486912958079706,-0.788824400932455,0.614062188621217,"Terran",-0.20761168825445,"G","non-habitable"
"K2-117 b",-0.551698977965952,-1.20379266474077,0.384200467074372,"Superterran",-0.311057750916975,"M","non-habitable"
"Kepler-32 b",-0.477799086919745,-0.594753575305113,-0.280625452839022,"Jovian",-0.304788292573792,"M","non-habitable"
"GJ 163 d",1.14303004013267,1.87656192768214,-3.00992567084244,"Neptunian",-0.351182284313349,"M","non-habitable"
"Kepler-1299 b",-0.273640265594455,0.0184362315491846,-0.104281141895386,"Neptunian",-0.185668584053308,"G","non-habitable"
"HD 68988 b",-0.431422667731135,-0.5654561355056,0.719098476916874,"Jovian",-0.0978961672487404,"G","non-habitable"
"HD 219134 b",-0.504251917764453,-0.883371417861252,0.493382642078166,"Superterran",-0.226420063284,"K","non-habitable"
"Kepler-940 b",0.0388101616803719,0.605681708673732,-0.585755173510916,"Neptunian",-0.169994938195349,"G","non-habitable"
"HD 1605 b.1",1.64653304443636,1.85157618073184,-1.08118741519587,"Jovian",0.623091542217349,"K","non-habitable"
"Kepler-65 e",0.922243127045026,1.40961908114807,-0.99863688069522,"Jovian",-0.0289321254737232,"F","non-habitable"
"K2-12 b",-0.408103407681718,-0.431016203453642,0.456948491096931,"Superterran",-0.154321292337391,"F","non-habitable"
"Kepler-1640 b",-0.404477401665426,-0.474184995185391,0.839629316602367,"Neptunian",-0.0226626671305398,"F","non-habitable"
"Kepler-252 c",-0.408558528004538,-0.296160823624707,-0.495005651344636,"Superterran",-0.298518834230609,"M","non-habitable"
"81 Cet b",2.48141833427696,2.12803387845363,-0.643507690178133,"Jovian",2.97727315008271,"G","non-habitable"
"K2-260 b",-0.500374467638421,-0.950187190221678,1.51653882849135,"Jovian",0.0588402913308442,"F","non-habitable"
"HD 158996 b",2.18312823917846,2.04539838240556,0.404897170208057,"Jovian",15.2967587944381,"K","non-habitable"
"HAT-P-37 b",-0.506287662273149,-0.92476804332066,0.842780706697697,"Jovian",-0.195072771568083,"G","non-habitable"
"XO-2 S c",0.358553936639708,0.991127454122102,-1.02063746252149,"Jovian",-0.157456021508982,"G","non-habitable"
"Kepler-1190 b",-0.396314307821284,-0.314652186341162,-0.160779907196072,"Terran",-0.24522843831355,"K","non-habitable"
"Kepler-729 b",-0.49817994707237,-0.873548395716985,0.839045493248063,"Neptunian",-0.185668584053308,"G","non-habitable"
"Kepler-1428 b",-0.356755617234165,-0.304257695091674,0.590988640711598,"Superterran",-0.0446057713316816,"F","non-habitable"
"Kepler-1202 b",-0.180169328557945,0.211227632757051,-0.150627100093945,"Neptunian",-0.144917104822616,"G","non-habitable"
"Kepler-571 b",-0.467672300986525,-0.690925107958062,0.59260174678914,"Neptunian",-0.188803313224899,"G","non-habitable"
"Kepler-242 b",-0.419964011562993,-0.435688323971534,0.155863346640719,"Neptunian",-0.204476959082858,"K","non-habitable"
"HATS-32 b",-0.500752486294405,-0.922558476805775,0.999797966229512,"Jovian",-0.126108729793066,"G","non-habitable"
"Kepler-1306 b",-0.308393995748813,-0.0871864949351401,0.0683552347597953,"Superterran",-0.166860209023758,"G","non-habitable"
"Kepler-1352 b",-0.523072471189175,-1.07794406205718,1.37444697060542,"Terran",-0.107300354763515,"F","non-habitable"
"HAT-P-18 b",-0.46402681474093,-0.627162740010708,0.216563576464329,"Jovian",-0.235824250798775,"K","non-habitable"
"HD 73534 b",2.80346972562815,2.46369328417205,-1.84070657188349,"Jovian",0.337831187602505,"G","non-habitable"
"Kepler-947 b.1",-0.212095478252786,0.178239777610492,-0.308822215434564,"Superterran",-0.198207500739674,"G","non-habitable"
"Kepler-1129 b",-0.22376054124284,0.123792335582965,-0.0902375143355022,"Neptunian",-0.157456021508982,"G","non-habitable"
"Kepler-466 b",-0.00462258164853952,0.521766083960474,-0.415210571917078,"Neptunian",-0.141782375651024,"G","non-habitable"
"Kepler-1035 b",-0.506488485138319,-0.93702989893077,0.990565207574129,"Terran",-0.166860209023758,"G","non-habitable"
"Kepler-813 b",-0.280892805863621,-0.00337430680942872,-0.0332133110988496,"Superterran",-0.179399125710124,"G","non-habitable"
"HD 154857 b",1.43875937754207,1.66112835749759,-1.11279320602384,"Jovian",0.250058770797937,"G","non-habitable"
"HD 222155 b",3.86289720692101,2.92006886423235,-2.28139154443785,"Jovian",0.108995958076311,"G","non-habitable"
"Kepler-1603 b",-0.510720053192702,-1.00710105383255,1.37884775542647,"Terran",-0.06027941718964,"F","non-habitable"
"K2-259 b",-0.30363931370785,-0.113868836396113,0.257782483999229,"Superterran",-0.116704542278291,"F","non-habitable"
"WASP-103 b",-0.549408374801712,-1.29994103742514,1.87427459456444,"Jovian",-0.0195279379589481,"F","non-habitable"
"Kepler-1457 b",-0.00952763128283624,0.522102892331228,-0.45350573788022,"Superterran",-0.154321292337391,"G","non-habitable"
"Kepler-129 b",-0.295149228249256,-0.103526792753999,0.4445005304333,"Superterran",0.0431666454728857,"G","non-habitable"
"WASP-78 b",-0.500211961112212,-1.02363387430852,1.73665453755859,"Jovian",0.300214437543404,"F","non-habitable"
"Kepler-99 b",-0.477669918328213,-0.709824517238575,0.274236304543702,"Superterran",-0.242093709141958,"K","non-habitable"
"Kepler-292 e",-0.370171055901248,-0.245813953319437,0.0238914806186461,"Neptunian",-0.210746417426041,"K","non-habitable"
"Kepler-553 b",-0.482026066700203,-0.769428849219206,0.566627083160216,"Neptunian",-0.204476959082858,"K","non-habitable"
"WASP-138 b",-0.479203989670981,-0.814728550479385,1.17390535053967,"Jovian",-0.0446057713316816,"F","non-habitable"
"Kepler-352 b",-0.397205725851201,-0.334434972894135,0.0520004839433953,"Terran",-0.226420063284,"K","non-habitable"
"rho CrB c",0.250788046911875,0.901398685636368,-0.612161128264792,"Neptunian",-0.0446057713316816,"G","non-habitable"
"Kepler-330 c",-0.327965166935994,-0.0981728903764544,-0.274527176027801,"Superterran",-0.24522843831355,"K","non-habitable"
"BD-17 63 b",1.49184734406551,1.92182190125691,-2.28861214494734,"Jovian",-0.238958979970366,"K","non-habitable"
"Kepler-76 b",-0.531279609173896,-1.14586767346867,1.63447579371843,"Jovian",-0.0571446880180484,"F","non-habitable"
"HD 119130 b",-0.297323379029117,-0.0656327686319674,0.126296793905347,"Neptunian",-0.129243458964657,"G","non-habitable"
"CoRoT-4 b",-0.385905120673695,-0.378811237016531,0.58061376807055,"Jovian",-0.104165625591924,"F","non-habitable"
"V830 Tau b",-0.461467616226785,-0.678825667404294,0.76459297762801,"Jovian",0.156016895650187,"K","non-habitable"
"Kepler-1356 b",-0.564721649105164,-1.39063787433567,1.42511803513614,"Superterran",-0.226420063284,"K","non-habitable"
"Kepler-1433 b",-0.471567524185968,-0.757967634437689,0.979748216148884,"Superterran",-0.0978961672487404,"F","non-habitable"
"Kepler-241 b.1",-0.376901897067077,-0.215218603777399,-0.299036776643106,"Superterran",-0.260902084171508,"K","non-habitable"
"Kepler-582 b",-0.289599500486531,-0.0211422577433867,-0.0754997474202944,"Neptunian",-0.185668584053308,"G","non-habitable"
"HD 119130 b.1",-0.297323379029117,-0.0656327686319674,0.126296793905347,"Neptunian",-0.129243458964657,"G","non-habitable"
"Kepler-192 c",-0.254201618657704,0.0512956608415514,-0.108047147653064,"Neptunian",-0.154321292337391,"G","non-habitable"
"Kepler-1321 b",-0.409880128848846,-0.28326473806625,-0.559617495327229,"Neptunian",-0.304788292573792,"K","non-habitable"
"Kepler-1446 b",-0.56296226737708,-1.37203348452693,1.28130050897274,"Terran",-0.235824250798775,"K","non-habitable"
"Kepler-48 e",1.97856805473053,2.14475072418625,-2.20104139275933,"Jovian",-0.191938042396491,"K","non-habitable"
"HD 139357 b",2.38108288075318,2.22012531837171,-0.591837298667978,"Jovian",3.12460542114752,"K","non-habitable"
"K2-148 c",-0.450794291077764,-0.518506586031154,-0.239447415031529,"Superterran",-0.273441000857875,"K","non-habitable"
"Kepler-346 c",-0.216028468848812,0.113044369579202,-0.0399811143134163,"Neptunian",-0.151186563165799,"F","non-habitable"
"HD 178911 B b",0.121626675778036,0.704402540003671,-0.652443902149035,"Jovian",-0.132378188136249,"G","non-habitable"
"Kepler-62 c",-0.379374497784089,-0.226462839751136,-0.253313877788803,"Subterran",-0.270306271686283,"K","non-habitable"
"Kepler-370 c",-0.275667932366646,-0.00630607972652098,-0.0428540278387869,"Superterran",-0.188803313224899,"G","non-habitable"
"Kepler-246 b",-0.47312186895956,-0.709998057895388,0.472915813814962,"Superterran",-0.210746417426041,"K","non-habitable"
"Kepler-100 c",-0.341351173421891,-0.211293754776958,0.519595931268382,"Superterran",-0.00385429210098964,"G","non-habitable"
"HIP 116454 b",-0.409425649367866,-0.383244913755502,0.000496824410077509,"Neptunian",-0.24522843831355,"K","non-habitable"
"Kepler-1065 b.2",-0.489298064748002,-0.817731580692509,0.789515301687526,"Neptunian",-0.179399125710124,"G","non-habitable"
"Kepler-983 b",0.0709283833783217,0.609884742488137,-0.465580938340657,"Superterran",-0.132378188136249,"F","non-habitable"
"Kepler-439 b",0.499986008412574,1.20425093990337,-1.24419568727363,"Superterran",-0.198207500739674,"G","non-habitable"
